Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encrypted
Dell,1.8881006148267807,8,1000,15.400920478952624,3.605457001041051,31232.363630769603,3791a3e8e55fae671ad15b4b551125a9cc87014d9db2c9adb4d7056037e10820,gAAAAABn8S9pQP7qKeSttzt1FR5yd2V4HtGCLc8UDpBaxWbF4kAajrnHeZr8cbQw4CmleLs5RFAaSjAlr7AvEAw2OZ7IxgnDVrHOgWd0h51RxlHuv-ZrfvM=
Acer,1.9548203262381776,4,1000,11.697145739152676,2.2460710556344123,31169.850513456506,6998ae515775e0e06e307ca5f3694df460c2c09ef3aaeba915f62c270939c356,gAAAAABn8S9pjVzjSr_gtq4DBv-vEpRIz85HAiwF8BMILGc1Uv7E5y_NYk0mxUCzrtYwgG9-yI8_j3L27bBn2NdLV7tVzVY_ByDugKy16CtOvaChMap6wjk=
Acer,3.654464052533793,4,256,15.685975361689948,2.104817739217965,9486.59493721812,bfb624794ce07c21bb3672e1980117ab96a5e460b53e342a84fcd0bf04277bca,gAAAAABn8S9p5kJcUxf13YArAGxs36dnjJzII6JtjYUNEuozpwHCkbGVKlAmCg9xx-OWQouy3h7S7wglnU3zOdl7Ps7B_PxBO2HOUFltybpUnezB3Zu1yxE=
HP,3.8652886553340817,32,1000,15.71161286909609,4.969269240228003,33005.18133837966,2c3786b7fd02da7603cadd9ca8dbdb7f7de10082f997082720e357fe157830ee,gAAAAABn8S9prhGcYYvTAopiwYRqyJ5ZGwPDL7vnJPZUdpgJUNsFiEO4OWUgTfWKlhfhsN-1ysdGudnWp1xaFH3NC1XX5gsA0CSyVDZG4TAag0YmwQmMW3g=
Acer,2.4332732906993826,16,512,14.60661617374597,2.090063996447216,17299.66299417338,95844f4372632ab630ad5c133f2ee09a81f4a163f114827f161ff7cac1c63193,gAAAAABn8S9pWCMnKHog6wzGx1aBR54Dr8zaSZSwWeplgG25SUohLk43cQTw31amnWURcEDYa_g0Eoinw-QTKNGOYkH9LsjZz0F_baTMOJmdrE0D-m6U1HM=
HP,2.1768616828588847,32,1000,16.94217069199023,3.333584759150479,32993.53208719504,47fd110e23ad02795bf6de7d30490efb27df698ceb9596b6d03185ba1bf4c219,gAAAAABn8S9p7lIlK_QtFMAXgeQFJH48sh53-cQgff5CESoUPAsgALCvOfl--fqGdl8JxNimC-NmyrHg0baXebckXZFAUfnbQuOJDJNvtMNinGb4gD0O22U=
Dell,3.1099988580975397,32,256,12.951523435547312,3.513857073823087,10514.889245702288,85a7d92df44b9e5b805cfbc1b2140e68245e9192e8de8ee4cac547632894a173,gAAAAABn8S9pmWeztrO3TchKcL8sBRQZSyUIPQQpeKU2MWMPJLH2vICREWlZTEmpaLOif0gTne0JXaIKA7Ic3A68aCS9swVwkxl0RsBkNVvQWBJ03PH-U4w=
Asus,2.5218354277452413,32,256,16.64763468945111,2.351840443401336,10859.96282331094,07f71782a89a8f3d1e91827e1b3190a85be4415ea741646e8408ba05f0b9d406,gAAAAABn8S9pAKwGqnSE-HammS4qSQseFE3B_AfDhbsR1rzWC-HiAHy0jV4AT8MLWv7G_c5VYLr3qSNQjBpY06BnRR-hd7P6AfecIEhv8AVD19bdjsEXRow=
Asus,1.5634658891508622,32,512,16.488386689739023,2.5071853353191487,18310.41380623579,99bf3d6822135195e2f3a9e909beb3a26823ec6a24c749645497e62e8fccaa7a,gAAAAABn8S9pu4j_t629EexgLaCSmppBix_wxTApzJ_MKJ99bZyhZezimW9L8VcAlfLxccmz7WvoVWGlkxN2UPbYnPzG1gWyPuxM3xjQuAe4z1V5h9KQM_c=
Asus,1.890381493415476,8,512,11.068883958496269,3.0554150192310576,16833.276091774973,2431273a8a14e72790b9a0f6d4ddd2be01134130bd9701da8b365344e483574f,gAAAAABn8S9pRu3rbNe3sq4zhHaP_EmFhPG3ttOF2U2YaYjEqG7oZ0khWJgrbar2VrIBoCO2ShAMWkr48vQxTooFFH3dDoNRm_3JZY64zLEIbqnJD9-JA3U=
Acer,3.289930572118494,16,1000,13.700699158848868,4.285027628640988,32339.842111645936,3ed4ed3d609b1b62b889702d607f854e79b85c2e4754878c93be6e9086f1402e,gAAAAABn8S9pnE6GE82HqFgkcvnyozxjKzhv4SmOJr6nzNOPY2PhW9bf6m6HjXW9QbgI1SmcVRw03u6rcpvjNP7HnAdQoJ33NqYTdlwgtBRuHJ7_0FXhp9M=
Dell,3.1473098547753784,8,1000,16.86262539830944,3.5212472721808004,31954.95009707073,801da349cb470e2fe174d2388012131b4991f1be9b6a81c42bf866eb408213aa,gAAAAABn8S9piBmasFjO7vIzfNGn8yvssPt_uJQ4d4hVTMpH7FE9MNokG_m7V65va5NkuGAOf9_wuiskBPcJPmzBe8BsSpD4t2zVXXzmih4P_Q6A2MxGWXg=
Acer,1.5677399812587087,16,256,11.618728174448457,3.9137056236588847,9437.652448312245,9f829dd9992648f58f12ccccdf4467f48bda4e8f1a5f8c7389cec287f369bb90,gAAAAABn8S9pe3nAs7oO4DCBvuLU-6-kgFEzmLu54Miw8zngl86VuOq-A1mz__0T4r_0mTHLQb5bv4-T62zvJjHpZa5y08qIzQeuUWql4Azq41mhlNQGOhM=
Acer,2.054930404832373,4,512,14.286708166299915,4.9555236652720245,16879.49194023418,8eb4298287363d50f725311ebbcaacc7de70aa69ec9fd2dac4f27334ce6cf041,gAAAAABn8S9pbekKZDJJZalRBJV3JdCN_IlkrRQ2mWZNRVgzoKu8NrqiLicg1p8NEx0DvX0gd3OSIjV3Fbz-G5AljDCP13XQ_kQxwjdgxMj0fuCwwMbbblc=
Dell,2.0776869914701788,32,512,16.873745042246625,4.304016305939629,18371.75254715768,66903f2728834bb98c78463da9c1fd6f885a86e2de77448ee9e8591ae5b8bf85,gAAAAABn8S9pp8K1LFlD8qSyz9U-32E2VixLCoKpSendnoM5aLEeXhnH4449dx1q0ZXBvbH13GExb7slzWCpvaIWvsVNBKvRQ39IbDAuVHeE7zU-bEpUg10=
Dell,3.179731858996821,8,512,14.332972544635162,3.3030844944236533,16959.08793158975,c07a1089f59547891acc44fab9455d13f01eedbc94af9d0e125447e98343bfb3,gAAAAABn8S9p72SxeG5q6V_WaosS_N-j80MXBsoiUKgp31ZSffCoWV0k3Og5Gbe9UZibXZhjXRI0NHqmJu_BmkQjsDIPRs_i8EFEQIQ-eLEfFvPO5sBGrds=
Dell,1.5492763443859103,16,1000,12.138891817832937,3.3393257653896464,31849.94957524409,c89f7e8b42a2a82e7a3bd08bb896701e61d64a33ad6b5da331df50206eed31c1,gAAAAABn8S9pABQ-JNO74MMRrTeEsYaAxiJ5IiUQfOpGh9rOOJ0UO54exRJi7nhzJXjwhwKmkyyx-7TlZ5ni2bj3ymkNwQPz4o6aQIfUfvS5AU0KBQ-N3ns=
Dell,1.760271454961435,4,512,14.493099380555538,3.856316231123015,16691.8538808074,92db7d1a2c1a938f50a57f3cba5f70925540d9eb2e42c5bcd8e3b0310d9951d8,gAAAAABn8S9pxh6ApcxZNzkJzH26c5XEVvDleScfKNJHdNR9Pb6izHedtoij4L8u-002PHeSp4IrmDulXwT_m0cTGS40zQM40zQcsTqj5pH7djtaw-BlUwU=
Asus,3.499790213432973,4,256,12.22664344369728,3.996095625256713,9454.453848798114,ce12b68c6979962caf809ae596bab8bac28e517cae9d77f274fa5374facf41ee,gAAAAABn8S9pNkyWlRckjWnGq4jVOTaSGD6cLSlgrabIMDF8iWtCpmRFDyjQ2vJFBCMb8nP6t9lCxNr02SUstQCdjtdTZ9FDl0XTccmbQ2BAVpMZPD0w1BM=
Lenovo,1.946361655135834,32,256,14.118225577366903,3.502132777510014,10327.843844709536,56f6441ee343b0caf5d7139f8ca08bfcd64d0df5e4d2669f295bcdedbf0477d0,gAAAAABn8S9pNLiPK3VNSg0pB-CUMORhbvThUNbXlWzk5ZXXf2PuUTD6Fd_onbikBPR5Bn53MZZOKqoMN8gLnkGNmer8xFEWbkgcZakq38OTR4I7-p84pP0=
Lenovo,3.131865269629687,16,1000,11.444253307474089,3.93458366844494,31996.360216835685,ac531153c1212f6b486b3f1062c74ba1090d614abe52441710624efb7d2fc60c,gAAAAABn8S9pZ3N_DO3s1-GwPJKGVVyzNHVmHyxjDGNoMwAykyQL_W3hkICe0c3dFcOBFPgXF4g3ii4CN6A3LUZWXnFRo1j7noiVf6oCFDVquxiyE2IVZrg=
Dell,2.095456952616816,8,1000,14.632896015286429,2.070597483242296,31624.8432680589,7c8a07be1b22cb0b725c97c23bbaeaa28478702c72ae1e31581fb86fe7d9dbd8,gAAAAABn8S9peFqE0_oJ186kxwxw3SHPO2KHl5OY23Ju0AGX0Kuho_W7kIdLmcjcA6YQOknal1oWpU8mRWciaqNsywy_OLwRgiKbQK64kjQuU002p7EcV_g=
Lenovo,1.748603481898363,32,512,14.10073963476895,3.2888685916905325,18295.118647808857,1ee41c9b5afe6f4b22223c06be290c266406071fe11f2619fd146c5c36e52ee5,gAAAAABn8S9pMiE5RNkS3iWWj7dk2nPBEaCBmIKL0_BTL7GlHiWD2uNmmxPE3RsDRoxmdlBFHAyk-Viv9j8kelLIYlnSIqeCPXiEIEtJlPSqNsJNNuxnXnU=
Lenovo,2.107930477498635,8,1000,15.440968212568778,2.8368142282204305,31362.16189438691,38110891da761e5bfa55724f24e709d1603d1e89290f673ec1290e56feb9290e,gAAAAABn8S9pa68DSxZzdiBy7DTbLhwKepj8LJ7jGkDaKwm9w9uzfrVb2rfNls5YFhH0w14wn-vyF9Oha4kk3svb0gpA2Dl3vM-NtwI5Ff-Y0VAlw1fKNco=
Dell,3.305667329639148,4,256,14.784202826952711,2.3875233357293317,9107.981058442165,85eccb579328a36145a8b14cf3889b4513c6384df71d7a7cae9e57bc87ff8177,gAAAAABn8S9ph5ukQ3NB_xbBx0w7Q95h2NZUSCyXhMmbTLD962EtE_tlbIgMRa4EVwRaIqQ1qhA-ATpwk-ncsmJrD39vT18rftrd-bBDhmPChATd_WOrTRk=
Lenovo,3.6392411702657146,8,512,14.29763761118454,2.2986395384263254,17146.71360929845,3049f4609539ae683c3d3444145bd92b8a99e8706085808510f3aae9f3abbd12,gAAAAABn8S9pS4Di9heuTbI_f6VOqrhbqMBAp0EF5qQqJXuUnuNKwBtPMVFpl1MUOBCwV7twKfi3uT6acnoSma89mp0fcTZygDN7lz4UOX_cajT56ebIh28=
Acer,3.575549661417479,8,256,15.138673095488729,3.809576496844002,9491.27221480852,49d433c48cdae9b83824c27852f63a384789cb6575033944bf704c333ec0d064,gAAAAABn8S9pasAqczq6ngAmws8DTtzqmWJhBRoDp38-44cbx87l7xv9lsUjrLK_3M8ghFFppstoO0MS_1GS0e--RU0HYBbfdbmLV4Y5Zt9NIm-dQa_Qp3Q=
HP,2.492958824046137,32,512,11.863651481433385,3.570801641457835,17807.040217535818,464dff028143eac6927d9b55450bd49fcb6bee2ba45292b9311d3be47436dd0c,gAAAAABn8S9pIVbWgrHqBEjEPG6tude8Cf5c2M4HGLaCiFWjtQ52yKTKHrgA_6UVKgjxCsXSw46guvLxmekaMcZ7Sqc1LJYvYJR3y-7pn8Fv2IIGfDDAMtM=
HP,3.1702128414266157,8,1000,14.572157967551624,2.760752350989108,32097.517261509493,edc03ac554eab9171f2a2519e16c50f728c7c8592e3a855de9f63511720da305,gAAAAABn8S9pTIzsqzMMmxCg7dwsqWAXD9DhwdDv_nWUJ6WB3iOy7bQcu7yvqbeKTXP4vkwceZzKH275HkF80OPmbv811eYWrwvGxCpPwUerD5lBJTxfvUg=
Dell,2.0124607385395525,32,512,12.032663616936668,3.4128501763175434,18042.955600013647,25c89f0a3bb75b28d9c3524a3dcc93e21136d5b477b90a106fefc8f5b06159de,gAAAAABn8S9pEaXGMTpgwGo65MZ-LrPm-hcu93YUn_5H5do_hqVROttV-KXYKHnti6zBzX_eQ5CJqaf-NDMZz5C1Y6Xh_n5XQBJezW0C0y-QKBEn01IaRq0=
Asus,2.2328693256525334,4,512,16.553133247111283,3.476696945547225,16746.84865578127,0e52e6a9a4f861a9578701c982fe925aaaa733150651511659a22315cc2b3ece,gAAAAABn8S9playDqBq8XxZGAOnvlOIQc-J_C4XLyOLmRfgeKxsE3ZqomcIKoYOHstkmdcTmyS4v_esrutUo2IkFOckusSTHnQkL6KPA2s-3zw-rf-3aAew=
Dell,3.7408395463027992,32,256,11.410004629073626,2.5850269413158475,11055.045240035955,6f0356614660580b91f06115073232a3cc19738611694337427da1c3c4a6d2fe,gAAAAABn8S9pcooY7ClHYpOoNxP16BvXenDD5Fz8o9pXPiTSFAQ67EAjSFiIxVlmNvtMkmLN8-YWAdg2adsTHGV31aLUUXmiTtwxabIxv-8QvgdI60HVVzw=
Asus,1.53250480877684,32,256,13.58224849814476,3.956279185644952,10462.141838886577,00cd03eb42f973cb57db7115c890e28bcde98934a87650990816c717cef3d6b5,gAAAAABn8S9p_ZutnnEm8t-qhu7JbjM33-L16o0YveSg4EcA45lisggw2EWvn3RFAZBo1dBrfcqietExSbamMlIyQxkArrP4nTVURZYTeExsflgcf9vG060=
HP,1.71377132713617,16,512,15.174784865932669,4.342758069158272,17155.73800658763,ea28d0f4dfc76830409ec8dce71c75603bc9cd6e51c5d3c8747cc141433e7214,gAAAAABn8S9p7T7PqQtoJRGca8jIFlHpWZAlRT2cteFNFF6lq2mLJaK4Afukwdw3k6KznWoWvwWkKxTSeX2qpYJkVNQsX67RKtU0J41UID4W9b969w2SCIw=
Dell,2.019715637865068,8,1000,13.748133270009554,4.374390622668557,31568.083455808148,711d154f7f9951468dfff15c3fb6a8a7ad8472a995daf8cea8a9f3ac1baa5ec0,gAAAAABn8S9p2UjTDi2FTp4Wv0qty_GWF_gCcoQuNyf4UCWcl6PdRNTl7YAf3AnQH8A0MF8hBvhiXM2LaUJ4z-gNyrpE8YTS8nXwyVh_OaYYXN-Z3btep8I=
Acer,1.5663305096845492,4,1000,11.552571519397414,3.807409492110365,31197.896010928464,4d04c8c99edaf0ea65a49b36fb30c0af2fa4d9e993eb8e338a1ce6091ed3f0fc,gAAAAABn8S9powCEzs7EuNKKsZmg0rcpWMFHh7nvDI87nEr_U0OtOOqFVzi4X7zDA4178sUc8fpjSNxnEcWZ_o6y4GnOgUvZBbrqD09BK3m5S3u9sGpKRkk=
Lenovo,1.9535885877244932,32,256,14.320274096760244,3.5349157475570423,10711.444213390389,17089d070fb48674a386dfad13ba7430b781f62ea54d089730217f0d48c852e2,gAAAAABn8S9p3Vf8VFyCc3hCWImLH1Lg7Mnb50Y8JbM-GC1tsghcum3rRCW8iVoTw_a5sDFjGxlCvFBcBFMZafWAkQ58F1ZkzpH55drqU16EotyDhLUXig4=
Asus,2.95760390242423,4,1000,14.849791452964126,2.1830214290161845,31533.20155491725,3f713552fb409d585a1ddaff6240b72394e6692d4ebb23d64bdb771f656b76ca,gAAAAABn8S9pJQDCZWAyOHhzJkb5p7DIhe_xYnL2GzsK9UP4aBLmK2m59Vz6vD_vz0Y3-BgUT-l2oOIB93J-2A0JuLt6bcnH74WEW5uozQFU-pkRvCIkC8M=
Lenovo,2.5535613764812446,16,256,15.222753865943046,2.8634938965548176,9478.12050527792,465d1d51459e5226166374b9e295e7439f6a33e63f18c62bb040a494765bff36,gAAAAABn8S9plcpgVBj9uBYMsdbXBRKDf0BIQyawnDMRoXieDTZqDWR83Wa4MPdNwMAvPyJQr2_34OyDbhWR4aFTHNyFFqp16J3U3I-aBdIOLt1mJusDBtQ=
Lenovo,3.731679277692437,8,1000,13.239558886776551,2.27981434033451,31512.88406850961,d9c1c5e14edc7474b8ca8bf1c71eba19633e138459a63da15453ca84c742e2bd,gAAAAABn8S9pN4LRmau0_JG6-jr6BdD_YcPD3-4QqHxMDGNlbwdk78CDAgTx0FUxG9H2JHXPAH9V_BSgCcnHM2N6O88-kIN0KsFy6F6LNNxtd4W8Dl_rFb4=
Dell,3.5436089043461023,32,512,14.381959826172572,4.89146948263542,18702.47855204765,45383539e54c1c2136aade5c49ea71726578badc25fc44f7f7ebc7a465c9cd20,gAAAAABn8S9p5up3nx8BS_ZgnHlYNpf4Lrz14F6irgLstLv9DSAysoCask_J-nzHJ-4ISbfd2LWaUPMZSUUTiH-ZvNwwPdAUDShkmSG83FJPc7nwTbrv4Sg=
Lenovo,2.35454337924469,8,256,13.704118849633478,2.405240438677282,9143.215708902308,976b7f5b65754ad6ea28ff4f61274268baa0a35d73e433494252abaaf9fdc601,gAAAAABn8S9pcn9OeC3plLGctLg7QIu6ozetqq8_m0thNXIaWvHaygkeL2trB8rENKwn3GXWLN5w7e_5jY2mPCuFe7MhXQYgKV9JuNcYRgrJeWlC4yBQ3Kc=
Acer,2.1485585835782315,16,256,15.03233623251352,2.455326229553306,9819.847510197049,9dc0ecbe9cc8f216fd03d5e318405af633791273b1fe62526cb4d29b91cadadf,gAAAAABn8S9pcSXhJTmeyb6IyrBy0IVE733zFC7uEgcxvf-6TW_9szJCTskpDevH3_eKfMTl2Qs3GQjgp7EaUliCUrU9Nh4rsCOiY4umpp61BYH1aGXYy_c=
Lenovo,2.4492310204181678,16,512,14.501341803948913,4.668729854991477,17407.53842775571,9f226b9732f0c5f7bdeb6e313ca91b51610fe377c34ebff889d6511d51a9b2e9,gAAAAABn8S9pnyfLYFoD5neLh4GtsmiVrYV6c9v6FKiX9IU74yL-LerVm1zQJENOwBrZKFV9mYVbRhI1NHCf8isayVJYOhetAToXf8SoivMRAe7Y3yYrFME=
Dell,2.975737356287019,4,256,14.154537317354809,4.831784850429374,9126.589411524554,660e9bc5a487e9a563df1f5907521cb9f722d480360af0030718380609e47503,gAAAAABn8S9p8ERvCscCfC1t_GQ3RRoqTF89G8g1dkIxZI8TrvJ4pqA0ZV1rXWp0q_O0VcOvQ7HCkWiefP5XLTgLb-ryO6NqRK2tlxbI_XpPFBHix_7zEXI=
Acer,2.17015910205719,32,1000,12.497146201029492,4.29748711770473,32689.03038985435,f1211e765aaa062bed66da7e8b06e2b2f1ff0a5fb1f1ecfd201a79f212c5c17c,gAAAAABn8S9paGMYj5gSzXKcAP4nqrqP1c42oLx7Ea3oFZgd8PY6v3t4S_hjj3TlFtmR7R4N9q9UotLxlhjxLxvpWGMKmFNqyicn1lesf1L_rZ-weirw06I=
HP,3.0603722696228357,4,1000,11.012111106489405,2.0162147710180096,31828.83010465009,9e2cad23e3958d7029b99a62af926374674e0c36cd2d720b190c0cb34da279f1,gAAAAABn8S9pZt_mY9iKlExC9CmPyknjtH9M8_0LH9kinBnQ8Q0I8yjo9kz0zu3AvJ-jnCLL34LRIohRsbpUHvjUOw5ZSiObyaaysMOW2kMEJ2jxk0TurpE=
Lenovo,2.523529130478101,16,256,12.044490051868577,2.004038812869691,9415.94255327567,76137c289f4cc221d7f4139b61e035d254429459596fe1a6bfac538f53867aae,gAAAAABn8S9ppB1UjDNml0bl6x4Co1Tu2lBpUNrmeF8okA9B4Q_gFYl7Q_rB6pHFuduHSsaOBNkOUsD4e4OL2m_g6YrSp7KMJQN45Zr51ZIn2uT81mgsAXM=
Dell,2.8801179521299507,8,1000,11.702396248545012,3.1343023093623525,31601.43744615208,ee74a845a601489d5f2e0c947edb2b9490704c8654bdb60633a4d8a1a5140989,gAAAAABn8S9ppRKYiyaFbGvyK63KPPmVFJppGXfDYXjw5SZZj8xbCe5Wl-inp6sE-gGhyXiE-JkxaLo83gs89SZv3Nc8dtnJkudil0B5c_re3Wm_IS3Quyg=
HP,2.590316322838292,4,256,13.69450847006568,2.4301861100326776,9328.964725005384,556ed7c072ee9b2410db966d9ac1c1dba98dea8819aa08c38c62258d4f3c19bf,gAAAAABn8S9psnMrXcLr8mxsK2Kn9Ln_2KGN3oqK2sarl5Z-qKK58ditKKQOp-sPzAoUTdDoWO_JOveuMMzKQGrlN1gKcud47jSOfaSkw-xp6KZTD1whUfA=
HP,2.236164398854794,4,512,14.673548904571067,2.055158426454792,16523.52327190858,1b5d297adf04d5415649ed57ba8572a20d16962ca8c7637dd7b6f49917e28203,gAAAAABn8S9p4gm49jfpKw-3a6pJp2Buze3buYBlEMck9MeSSsj2LlGoPcurzk8JqGNP5zTUZe-QNBoc396ATkwHs14nz4dWycWe0990l7-ByicY5g9PMp4=
Asus,3.871133267405392,8,256,12.27851005210885,3.392200068213514,9829.331415396638,fdf6c8751dd29381045a5bfa92d477354b4c42669f363f0b0214d855fd669540,gAAAAABn8S9priqr0BWAnMKLQR695sR590sKdsOeAdrb0aJHqzu2ezwJkyA0VGxT9bMrSQksBflg9mKQeeb4I6DnhuRbViFgYkv_xk7W342XymlR_1wBup0=
Acer,3.409014485399402,4,512,16.634342575803124,4.829185692220914,17204.64783482446,e91a49776534a7423c2f0344d98a5bcb22215cce5b0d17298d29a6cff7cea55f,gAAAAABn8S9phXZmb3xhOTxwVTo7cuErq5faSkaGwpaPGxyQ9Kgklcl-VpNyjFw6vlbZimyEQJUM2Isef31dxvUDzwA-a7v67F-PVAWMTBMBJVkgHT_Kqms=
Lenovo,1.8502829394161315,8,1000,11.040092775343329,2.9714587247072943,31515.502993169488,b82cd22197289f455092271263b15fc3a9a69d73e7ee14d1c1bec31347319498,gAAAAABn8S9paYGJARoG_G4p0qH5u7VSiYTZUw1mtcIN-u64sOOop8EaD7a2bhZdxUGO0xbDdJe2rcPKa8G7JqOAxHafPC8AuREVF9pAzflu4IF8fXkUYrQ=
Dell,3.671169939744782,32,512,15.633806090992056,3.9834220352860896,18366.44450856108,6b0311d451918777f9f2edd4a24c25b385bd054a4ab0fc58a3326241366ee865,gAAAAABn8S9pUlP5xPYvoBvRNhMPQ-x8Xws95bCrXm5fK8KK0ikkxEw72aA9o_qZ6Ts1_WaxNXNtANK--aSADjqzGvwN6ZFwkGxaKsM1lstYRmxWqo6rdag=
Asus,2.718577995623784,8,1000,14.751228617182656,3.956706059397322,31416.859879837644,dc2fc7d2e97e6cbe485b81973e07747bbe626a15bc4d13e580b85ce4ea63fff7,gAAAAABn8S9p4-wms_iPgaLdHURY1cPniKuF2nEIfMX3H07HuSqqMe34c5dG7ldvcBAOC6pk2O8ybXNMfK2pENUvYEYuE5pNGywyL45UDwOk34JeNwefVMY=
Acer,3.7363805672352286,32,256,13.241328806286091,2.753240310995503,10905.979465289627,f676b424a80d376935e365a22af7051dbb14415dad8912b215eba46d9cdf080e,gAAAAABn8S9ptkULakvCXkjYFQ43RmRFHNryH-sEE1p_uGLFb-PopbD4yEEEmlLcFwthFEzU9nGwEzPfUb836MRk41teeydmwSQUNN8_QVW9IjuYdg6qkZg=
Asus,3.499638139868288,8,1000,11.302933666474448,3.951275746471593,32336.20253073521,3abfef9f542d6134ac40f13aaeb898865af7c7bedd036a31cd02b7a3159fe087,gAAAAABn8S9pXbl3Pp5kJC3GJLC5JTNlwu5VDw8CcaEG-F12sXDse_cSbaDaz0F-wm47hFev57nVt0wnEsN4vYXV-quK-n2gLPqsI_o3d37rgxjCnX7ESDQ=
Acer,2.563033761173084,16,256,14.764919430705676,2.637001922860674,9790.713628803494,e756600711be9a7773ae802d49031ea6c3f068f14d27453d55a384e721250867,gAAAAABn8S9pyz4h87hcEaeDXm8XB5rH4dNawBiFdp2wA6NztSGjbgGgcIx63anfFl7brm89zO9aEBki3sC1lL_cPThWWt8K79ZOFhu-PeS617vLmnOmlpY=
Acer,1.5561732708002936,16,256,13.313681077193888,2.366022240730667,9168.638971150249,adaf7f6c14edbe51937e18b1f1718a96479d8141fd60a5a19041790ca4f6acc9,gAAAAABn8S9pURUFYd1vLtvM2ibURRzxpGcdGbUHdYrxsgtL28qMnTRKqEW3X4Bvw1jeth4NEWm6-rsHDyFGDy3wY2iTBHZqDf87b-P6LqCx16n2XC9sK8g=
Lenovo,2.171693398462365,32,512,16.617602836479314,4.10414985667907,18277.152535880618,da85c4e3bec9bcd4f394714a885c96eb3a68f95bd751f1968ed1ae8cc04ef5e9,gAAAAABn8S9pBbsMm2_1mUlWhM_P8kEsI3NtgJ1GCgmoqJeBbVYbZt087ShYaf1i0ZvZaaWigddcXvveZtwrW4emWKcMbkqsMHvyK5yFunSeFcyp__OgiNs=
Acer,2.854085536652168,32,512,14.251940449338596,2.34032245131175,18464.505286084324,8fa670019c0cbc8141690ca6edf5d5f6efbbdc8e18431f61a414a0c3d9729386,gAAAAABn8S9p4u34pkmehfj57xQ3X-ML1u8xmOF7AhE3a-hs4ILf_RA1FlK5rXxiCfFaYOdWd1P7wvQkJIries1YGJLV3FXhIPBD5mjr1XyDIKwXkb6TOwE=
Asus,3.083695549565368,16,512,16.63790906776105,4.990727655768066,17376.019528331424,53cd195505013db4c2da078245bef9abe5b1680a681d2227a21c0f47ea8ab166,gAAAAABn8S9pPypIpwHjiU5bbLKS0PvvagUy52ckV1pfA5-nJnHaMrr-u1-EJjauFXy5h4sgpgoaD2mUIXictRzfi71iFEo9FWAD652zSy7Ut1cXYpbHbmg=
Acer,2.1447192135830058,32,512,12.322902160839824,2.550357203450688,17980.79592868101,30db1fea4bbaf691eeede9aa133fd03d121f4ef81d58d65a0317a7dd25649877,gAAAAABn8S9pPCXsQSvaAcXSS1ZkDIFyKyU0L76N3GEr27sqqy76iI3fQ__OReEbMfjqWPb3KBGS5s7Cfg307gSF7mNuJQtjVqdrWjIxJFvWFme2GaPmV_Y=
Lenovo,1.8483901851820603,8,1000,15.35435546218462,3.7824255882693727,31389.46524464816,a140505c9f07714592b9ea38abebd8c5f23fb6dc39fc6f86c93569a1412f4789,gAAAAABn8S9pltIKBahbU-UU2p4v0P1esV7-GyKu__pxo6giwdOoaC0Mh_7z1ZCpl3IwQJr67iINa8kBoK6Ub8XpPiS5PUyDlTNLQPSAQCDtY5315tkf_WM=
Lenovo,3.587325591998248,8,1000,14.703494125092355,3.234123714237768,31772.920990386385,84c126297263f9595bfbccaeae45754cbd16faa57665a259c09dbd58a4f39c60,gAAAAABn8S9pgOnWPPNhmPuKiavYCnu4QhiJMR6cc8En1GQV0gjauoc5DKlYzW94LQlY2ssGIrfh4jRDYMXbmKcav7J-KtXHB2lZef01931Lb0LWXiQWtyY=
Asus,3.96100545175888,16,1000,15.43644937898787,2.379159267217001,32342.70586240376,2d7fc2f4dbb7f84e9b72a1b8ae591871d7c3180cff9ba54d09d3f7b29c421fbd,gAAAAABn8S9px-6NSK97PaZa5BpdjYFmJyaBERRFNYP9j9m0BLKssbH_FgEvwCd-Ue0yd073WZbZ5YopIezvsjEyN0VSRuVKNPlMcE5gL3aINMyFIvFXw64=
HP,2.8142254557567146,4,256,12.28800718383522,2.08353172273224,8995.589695902025,a71c8cbb6be166755d8a34be4b7b387639936c57ab096604d2778b93189081d7,gAAAAABn8S9pUZgIjKTo26DD5PP6T5C1K75BHdTA9iNQzihsMGTVmBxINBMRrAWaskAxYJ9nU5R29ZeH_LA7_VCRSAi3kw7kqUYa5XGm1hUZEOjdyDCeFPc=
HP,1.9291982146207587,8,1000,14.989967097426645,3.8681968468785,31299.78946813345,bf4919328f2866afc36083b61668004311877df9cf0818117da67d9a842499d6,gAAAAABn8S9ppP-KXJQzjhiUq2XXpFkwuVs6tG3vj-NnLAfWqpscnXGUNKx3Wh65XVALviFJm6YZy3tFuhWdsrHhR1zuGhGhDKaD4TV3D4VOE3IXj_F4Fig=
Acer,2.1807683162984226,32,1000,13.988242358341214,4.420272691367378,32806.59086064783,caeb6d38af00e05a5fc1816265b92264336d3591877d1ab17839363eee2da4be,gAAAAABn8S9p6-5aD8U4Oe3yLB5KA4UWVy9qpum0Gl2BGNj6D2G0PQGXDtvps9NxlgNE3NpyqBrlnvW69JSdcNaHZhIqHFnjo01C2CzOcTrHZPgH2OM1XJY=
